origin_id,origin_zone,dest_id,dest_school,count(*),school_lat,School_long,zone_lat,zone_long
548,Begana,123,Nima HSS,4,27.515495,89.641728,27.5718908596,89.6357002125
549,Bjemina,123,Nima HSS,1,27.515495,89.641728,27.402968,89.570704
550,Changangkha,123,Nima HSS,8,27.515495,89.641728,27.4724539904,89.6308464685
551,Changbangdu,123,Nima HSS,5,27.515495,89.641728,27.4513917224,89.6472442834
552,Changgidaphu,123,Nima HSS,4,27.515495,89.641728,27.4599353896,89.6333761155
553,Changjalu,123,Nima HSS,7,27.515495,89.641728,27.4469707462,89.6587524835
554,Changzamtog,123,Nima HSS,29,27.515495,89.641728,27.4611489703,89.641853715
555,Chanjiji,123,Nima HSS,8,27.515495,89.641728,27.4555043578,89.6529220173
556,Core,123,Nima HSS,4,27.515495,89.641728,27.4733136477,89.6382533581
557,Debsi,123,Nima HSS,4,27.515495,89.641728,27.4315666969,89.6403752994
558,Dechencholing,123,Nima HSS,73,27.515495,89.641728,27.5326052807,89.6425383727
559,Hejo,123,Nima HSS,5,27.515495,89.641728,27.50077888,89.6336932565
560,Jungshina,123,Nima HSS,17,27.515495,89.641728,27.5107091633,89.6341291296
561,Kabisa,123,Nima HSS,17,27.515495,89.641728,27.5490698811,89.6542996104
562,Kawangjangsa,123,Nima HSS,2,27.515495,89.641728,27.4855720912,89.6302952398
563,Khasadrapchu,123,Nima HSS,3,27.515495,89.641728,27.386985,89.584902
564,Kungacholing,123,Nima HSS,1,27.515495,89.641728,27.4766506425,89.6197167055
565,Langjophakha,123,Nima HSS,10,27.515495,89.641728,27.4958974797,89.6413215052
566,Lubding,123,Nima HSS,1,27.515495,89.641728,27.4497466283,89.6694540333
567,Motithang,123,Nima HSS,7,27.515495,89.641728,27.4766506425,89.6197167055
568,Olakha,123,Nima HSS,12,27.515495,89.641728,27.4469707462,89.6587524835
569,Pamtsho,123,Nima HSS,11,27.515495,89.641728,27.5107091633,89.6341291296
570,Samtenling,123,Nima HSS,9,27.515495,89.641728,27.50077888,89.6336932565
571,Simtokha,123,Nima HSS,3,27.515495,89.641728,27.4344083978,89.6678739051
572,Taba,123,Nima HSS,86,27.515495,89.641728,27.5129062519,89.6451777064
573,Yangchenphug,123,Nima HSS,2,27.515495,89.641728,27.467397,89.6467373768
574,Zilukha,123,Nima HSS,5,27.515495,89.641728,27.4855720912,89.6302952398
575,Babesa,124,Pelkhil HSS,64,27.446639,89.658061,27.4291816677,89.6472096023
576,Bjemina,124,Pelkhil HSS,7,27.446639,89.658061,27.402968,89.570704
577,Changangkha,124,Pelkhil HSS,6,27.446639,89.658061,27.4724539904,89.6308464685
578,Changbangdu,124,Pelkhil HSS,18,27.446639,89.658061,27.4513917224,89.6472442834
579,Changgidaphu,124,Pelkhil HSS,2,27.446639,89.658061,27.4599353896,89.6333761155
580,Changjalu,124,Pelkhil HSS,49,27.446639,89.658061,27.4469707462,89.6587524835
581,Changzamtog,124,Pelkhil HSS,27,27.446639,89.658061,27.4611489703,89.641853715
582,Chanjiji,124,Pelkhil HSS,36,27.446639,89.658061,27.4555043578,89.6529220173
583,Core,124,Pelkhil HSS,5,27.446639,89.658061,27.4733136477,89.6382533581
584,Debsi,124,Pelkhil HSS,6,27.446639,89.658061,27.4315666969,89.6403752994
585,Dechencholing,124,Pelkhil HSS,7,27.446639,89.658061,27.5326052807,89.6425383727
586,Gidakom,124,Pelkhil HSS,4,27.446639,89.658061,27.404767,89.569741
587,Hejo,124,Pelkhil HSS,1,27.446639,89.658061,27.50077888,89.6336932565
588,Hongtsho,124,Pelkhil HSS,1,27.446639,89.658061,27.485941,89.724004
589,Jungshina,124,Pelkhil HSS,6,27.446639,89.658061,27.5107091633,89.6341291296
590,Kawangjangsa,124,Pelkhil HSS,4,27.446639,89.658061,27.4855720912,89.6302952398
591,Khasadrapchu,124,Pelkhil HSS,8,27.446639,89.658061,27.386985,89.584902
592,Langjophakha,124,Pelkhil HSS,4,27.446639,89.658061,27.4958974797,89.6413215052
593,Lubding,124,Pelkhil HSS,1,27.446639,89.658061,27.4497466283,89.6694540333
594,Motithang,124,Pelkhil HSS,14,27.446639,89.658061,27.4766506425,89.6197167055
595,Namseyling,124,Pelkhil HSS,8,27.446639,89.658061,27.404257,89.6064
596,Olakha,124,Pelkhil HSS,121,27.446639,89.658061,27.4469707462,89.6587524835
597,Ramtokto,124,Pelkhil HSS,1,27.446639,89.658061,27.416321,89.622819
598,RTC,124,Pelkhil HSS,1,27.446639,89.658061,27.4034984778,89.6566570452
599,Samtenling,124,Pelkhil HSS,3,27.446639,89.658061,27.50077888,89.6336932565
600,Serbithang,124,Pelkhil HSS,2,27.446639,89.658061,27.4202951523,89.6559116068
601,Simtokha,124,Pelkhil HSS,26,27.446639,89.658061,27.4344083978,89.6678739051
602,Taba,124,Pelkhil HSS,6,27.446639,89.658061,27.5129062519,89.6451777064
603,Tshalubar,124,Pelkhil HSS,3,27.446639,89.658061,27.4377037677,89.6555866401
604,Tshalumarphey,124,Pelkhil HSS,5,27.446639,89.658061,27.4377037677,89.6555866401
605,Yangchenphug,124,Pelkhil HSS,3,27.446639,89.658061,27.467397,89.6467373768
606,Yoselpang,124,Pelkhil HSS,2,27.446639,89.658061,27.462597,89.705355
607,Babesa,125,Phuensum PS,9,27.460509,89.639935,27.4291816677,89.6472096023
608,Changangkha,125,Phuensum PS,2,27.460509,89.639935,27.4724539904,89.6308464685
609,Changbangdu,125,Phuensum PS,2,27.460509,89.639935,27.4513917224,89.6472442834
610,Changgidaphu,125,Phuensum PS,30,27.460509,89.639935,27.4599353896,89.6333761155
611,Changjalu,125,Phuensum PS,6,27.460509,89.639935,27.4469707462,89.6587524835
612,Changzamtog,125,Phuensum PS,48,27.460509,89.639935,27.4611489703,89.641853715
613,Chanjiji,125,Phuensum PS,7,27.460509,89.639935,27.4555043578,89.6529220173
614,Core,125,Phuensum PS,3,27.460509,89.639935,27.4733136477,89.6382533581
615,Debsi,125,Phuensum PS,1,27.460509,89.639935,27.4315666969,89.6403752994
616,Kabisa,125,Phuensum PS,1,27.460509,89.639935,27.5490698811,89.6542996104
617,Kawangjangsa,125,Phuensum PS,1,27.460509,89.639935,27.4855720912,89.6302952398
618,Langjophakha,125,Phuensum PS,1,27.460509,89.639935,27.4958974797,89.6413215052
619,Motithang,125,Phuensum PS,2,27.460509,89.639935,27.4766506425,89.6197167055
620,Olakha,125,Phuensum PS,3,27.460509,89.639935,27.4469707462,89.6587524835
621,Samtenling,125,Phuensum PS,1,27.460509,89.639935,27.50077888,89.6336932565
622,Taba,125,Phuensum PS,2,27.460509,89.639935,27.5129062519,89.6451777064
623,Tshalumarphey,125,Phuensum PS,1,27.460509,89.639935,27.4377037677,89.6555866401
624,Babesa,126,Rinchen HSS,33,27.457872,89.634718,27.4291816677,89.6472096023
625,Bjemina,126,Rinchen HSS,1,27.457872,89.634718,27.402968,89.570704
626,Changangkha,126,Rinchen HSS,17,27.457872,89.634718,27.4724539904,89.6308464685
627,Changbangdu,126,Rinchen HSS,8,27.457872,89.634718,27.4513917224,89.6472442834
628,Changgidaphu,126,Rinchen HSS,37,27.457872,89.634718,27.4599353896,89.6333761155
629,Changjalu,126,Rinchen HSS,7,27.457872,89.634718,27.4469707462,89.6587524835
630,Changzamtog,126,Rinchen HSS,58,27.457872,89.634718,27.4611489703,89.641853715
631,Chanjiji,126,Rinchen HSS,17,27.457872,89.634718,27.4555043578,89.6529220173
632,Core,126,Rinchen HSS,6,27.457872,89.634718,27.4733136477,89.6382533581
633,Debsi,126,Rinchen HSS,1,27.457872,89.634718,27.4315666969,89.6403752994
634,Dechencholing,126,Rinchen HSS,11,27.457872,89.634718,27.5326052807,89.6425383727
635,Gidakom,126,Rinchen HSS,1,27.457872,89.634718,27.404767,89.569741
636,Hejo,126,Rinchen HSS,7,27.457872,89.634718,27.50077888,89.6336932565
637,Jungshina,126,Rinchen HSS,5,27.457872,89.634718,27.5107091633,89.6341291296
638,Kabisa,126,Rinchen HSS,1,27.457872,89.634718,27.5490698811,89.6542996104
639,Kawangjangsa,126,Rinchen HSS,3,27.457872,89.634718,27.4855720912,89.6302952398
640,Kungacholing,126,Rinchen HSS,2,27.457872,89.634718,27.4766506425,89.6197167055
641,Langjophakha,126,Rinchen HSS,2,27.457872,89.634718,27.4958974797,89.6413215052
642,Motithang,126,Rinchen HSS,24,27.457872,89.634718,27.4766506425,89.6197167055
643,Namseyling,126,Rinchen HSS,1,27.457872,89.634718,27.404257,89.6064
644,Olakha,126,Rinchen HSS,20,27.457872,89.634718,27.4469707462,89.6587524835
645,Pamtsho,126,Rinchen HSS,6,27.457872,89.634718,27.5107091633,89.6341291296
646,Samtenling,126,Rinchen HSS,5,27.457872,89.634718,27.50077888,89.6336932565
647,Simtokha,126,Rinchen HSS,4,27.457872,89.634718,27.4344083978,89.6678739051
648,Taba,126,Rinchen HSS,6,27.457872,89.634718,27.5129062519,89.6451777064
649,Yangchenphug,126,Rinchen HSS,1,27.457872,89.634718,27.467397,89.6467373768
650,Zilukha,126,Rinchen HSS,3,27.457872,89.634718,27.4855720912,89.6302952398
651,Babesa,127,Rinchen Kuenphen PS,44,27.475194,89.630542,27.4291816677,89.6472096023
652,Begana,127,Rinchen Kuenphen PS,2,27.475194,89.630542,27.5718908596,89.6357002125
653,Changangkha,127,Rinchen Kuenphen PS,330,27.475194,89.630542,27.4724539904,89.6308464685
654,Changbangdu,127,Rinchen Kuenphen PS,12,27.475194,89.630542,27.4513917224,89.6472442834
655,Changgidaphu,127,Rinchen Kuenphen PS,46,27.475194,89.630542,27.4599353896,89.6333761155
656,Changjalu,127,Rinchen Kuenphen PS,28,27.475194,89.630542,27.4469707462,89.6587524835
657,Changzamtog,127,Rinchen Kuenphen PS,83,27.475194,89.630542,27.4611489703,89.641853715
658,Chanjiji,127,Rinchen Kuenphen PS,50,27.475194,89.630542,27.4555043578,89.6529220173
659,Core,127,Rinchen Kuenphen PS,84,27.475194,89.630542,27.4733136477,89.6382533581
660,Debsi,127,Rinchen Kuenphen PS,7,27.475194,89.630542,27.4315666969,89.6403752994
661,Dechencholing,127,Rinchen Kuenphen PS,12,27.475194,89.630542,27.5326052807,89.6425383727
662,Dzong,127,Rinchen Kuenphen PS,1,27.475194,89.630542,27.4883002592,89.635544727
663,Gidakom,127,Rinchen Kuenphen PS,1,27.475194,89.630542,27.404767,89.569741
664,Hejo,127,Rinchen Kuenphen PS,29,27.475194,89.630542,27.50077888,89.6336932565
665,Jungshina,127,Rinchen Kuenphen PS,53,27.475194,89.630542,27.5107091633,89.6341291296
666,Kabisa,127,Rinchen Kuenphen PS,13,27.475194,89.630542,27.5490698811,89.6542996104
667,Kawangjangsa,127,Rinchen Kuenphen PS,40,27.475194,89.630542,27.4855720912,89.6302952398
668,Langjophakha,127,Rinchen Kuenphen PS,31,27.475194,89.630542,27.4958974797,89.6413215052
669,Lubding,127,Rinchen Kuenphen PS,1,27.475194,89.630542,27.4497466283,89.6694540333
670,Motithang,127,Rinchen Kuenphen PS,118,27.475194,89.630542,27.4766506425,89.6197167055
671,Olakha,127,Rinchen Kuenphen PS,35,27.475194,89.630542,27.4469707462,89.6587524835
672,Pamtsho,127,Rinchen Kuenphen PS,23,27.475194,89.630542,27.5107091633,89.6341291296
673,Ramtokto,127,Rinchen Kuenphen PS,1,27.475194,89.630542,27.416321,89.622819
674,RTC,127,Rinchen Kuenphen PS,2,27.475194,89.630542,27.4034984778,89.6566570452
675,Samtenling,127,Rinchen Kuenphen PS,18,27.475194,89.630542,27.50077888,89.6336932565
676,Serbithang,127,Rinchen Kuenphen PS,4,27.475194,89.630542,27.4202951523,89.6559116068
677,Simtokha,127,Rinchen Kuenphen PS,28,27.475194,89.630542,27.4344083978,89.6678739051
678,Taba,127,Rinchen Kuenphen PS,34,27.475194,89.630542,27.5129062519,89.6451777064
679,Tshalumarphey,127,Rinchen Kuenphen PS,8,27.475194,89.630542,27.4377037677,89.6555866401
680,Yangchenphug,127,Rinchen Kuenphen PS,26,27.475194,89.630542,27.467397,89.6467373768
681,Yoselpang,127,Rinchen Kuenphen PS,1,27.475194,89.630542,27.462597,89.705355
682,Zilukha,127,Rinchen Kuenphen PS,4,27.475194,89.630542,27.4855720912,89.6302952398
683,Babesa,128,Sersang PS,3,27.475204,89.620175,27.4291816677,89.6472096023
684,Changangkha,128,Sersang PS,5,27.475204,89.620175,27.4724539904,89.6308464685
685,Changbangdu,128,Sersang PS,1,27.475204,89.620175,27.4513917224,89.6472442834
686,Changgidaphu,128,Sersang PS,1,27.475204,89.620175,27.4599353896,89.6333761155
687,Changzamtog,128,Sersang PS,5,27.475204,89.620175,27.4611489703,89.641853715
688,Core,128,Sersang PS,4,27.475204,89.620175,27.4733136477,89.6382533581
689,Debsi,128,Sersang PS,1,27.475204,89.620175,27.4315666969,89.6403752994
690,Khasadrapchu,128,Sersang PS,1,27.475204,89.620175,27.386985,89.584902
691,Kungacholing,128,Sersang PS,1,27.475204,89.620175,27.4766506425,89.6197167055
692,Langjophakha,128,Sersang PS,5,27.475204,89.620175,27.4958974797,89.6413215052
693,Motithang,128,Sersang PS,28,27.475204,89.620175,27.4766506425,89.6197167055
694,Olakha,128,Sersang PS,3,27.475204,89.620175,27.4469707462,89.6587524835
695,Pamtsho,128,Sersang PS,2,27.475204,89.620175,27.5107091633,89.6341291296
696,Serbithang,128,Sersang PS,1,27.475204,89.620175,27.4202951523,89.6559116068
697,Simtokha,128,Sersang PS,9,27.475204,89.620175,27.4344083978,89.6678739051
698,Taba,128,Sersang PS,8,27.475204,89.620175,27.5129062519,89.6451777064
699,Tshalumarphey,128,Sersang PS,2,27.475204,89.620175,27.4377037677,89.6555866401
700,Zilukha,128,Sersang PS,2,27.475204,89.620175,27.4855720912,89.6302952398
701,Babesa,129,Sunshine PS,6,27.476602,89.627194,27.4291816677,89.6472096023
702,Changangkha,129,Sunshine PS,24,27.476602,89.627194,27.4724539904,89.6308464685
703,Changbangdu,129,Sunshine PS,1,27.476602,89.627194,27.4513917224,89.6472442834
704,Changjalu,129,Sunshine PS,1,27.476602,89.627194,27.4469707462,89.6587524835
705,Chanjiji,129,Sunshine PS,1,27.476602,89.627194,27.4555043578,89.6529220173
706,Core,129,Sunshine PS,1,27.476602,89.627194,27.4733136477,89.6382533581
707,Dechencholing,129,Sunshine PS,1,27.476602,89.627194,27.5326052807,89.6425383727
708,Jungshina,129,Sunshine PS,1,27.476602,89.627194,27.5107091633,89.6341291296
709,Langjophakha,129,Sunshine PS,3,27.476602,89.627194,27.4958974797,89.6413215052
710,Lubding,129,Sunshine PS,1,27.476602,89.627194,27.4497466283,89.6694540333
711,Motithang,129,Sunshine PS,46,27.476602,89.627194,27.4766506425,89.6197167055
712,Olakha,129,Sunshine PS,1,27.476602,89.627194,27.4469707462,89.6587524835
713,Pamtsho,129,Sunshine PS,2,27.476602,89.627194,27.5107091633,89.6341291296
714,Samtenling,129,Sunshine PS,2,27.476602,89.627194,27.50077888,89.6336932565
715,Simtokha,129,Sunshine PS,2,27.476602,89.627194,27.4344083978,89.6678739051
716,Taba,129,Sunshine PS,3,27.476602,89.627194,27.5129062519,89.6451777064
717,Yangchenphug,129,Sunshine PS,1,27.476602,89.627194,27.467397,89.6467373768
718,Changzamtog,130,Taba LSS,1,27.512519,89.648353,27.4611489703,89.641853715
719,Debsi,130,Taba LSS,1,27.512519,89.648353,27.4315666969,89.6403752994
720,Dechencholing,130,Taba LSS,56,27.512519,89.648353,27.5326052807,89.6425383727
721,Kabisa,130,Taba LSS,2,27.512519,89.648353,27.5490698811,89.6542996104
722,Kawangjangsa,130,Taba LSS,1,27.512519,89.648353,27.4855720912,89.6302952398
723,Langjophakha,130,Taba LSS,1,27.512519,89.648353,27.4958974797,89.6413215052
724,Motithang,130,Taba LSS,1,27.512519,89.648353,27.4766506425,89.6197167055
725,Pamtsho,130,Taba LSS,3,27.512519,89.648353,27.5107091633,89.6341291296
726,Taba,130,Taba LSS,267,27.512519,89.648353,27.5129062519,89.6451777064
727,Begana,131,Thimphu PS,1,27.463673,89.643385,27.5718908596,89.6357002125
728,Changangkha,131,Thimphu PS,1,27.463673,89.643385,27.4724539904,89.6308464685
729,Changzamtog,131,Thimphu PS,4,27.463673,89.643385,27.4611489703,89.641853715
730,Core,131,Thimphu PS,1,27.463673,89.643385,27.4733136477,89.6382533581
731,Dechencholing,131,Thimphu PS,1,27.463673,89.643385,27.5326052807,89.6425383727
732,Langjophakha,131,Thimphu PS,1,27.463673,89.643385,27.4958974797,89.6413215052
733,RTC,131,Thimphu PS,1,27.463673,89.643385,27.4034984778,89.6566570452
734,Zilukha,131,Thimphu PS,2,27.463673,89.643385,27.4855720912,89.6302952398
735,Babesa,132,Yangchenphu HSS,85,27.466553,89.646839,27.4291816677,89.6472096023
736,Begana,132,Yangchenphu HSS,1,27.466553,89.646839,27.5718908596,89.6357002125
737,Bjemina,132,Yangchenphu HSS,1,27.466553,89.646839,27.402968,89.570704
738,Changangkha,132,Yangchenphu HSS,25,27.466553,89.646839,27.4724539904,89.6308464685
739,Changbangdu,132,Yangchenphu HSS,44,27.466553,89.646839,27.4513917224,89.6472442834
740,Changgidaphu,132,Yangchenphu HSS,34,27.466553,89.646839,27.4599353896,89.6333761155
741,Changjalu,132,Yangchenphu HSS,44,27.466553,89.646839,27.4469707462,89.6587524835
742,Changzamtog,132,Yangchenphu HSS,181,27.466553,89.646839,27.4611489703,89.641853715
743,Chanjiji,132,Yangchenphu HSS,133,27.466553,89.646839,27.4555043578,89.6529220173
744,Core,132,Yangchenphu HSS,46,27.466553,89.646839,27.4733136477,89.6382533581
745,Debsi,132,Yangchenphu HSS,7,27.466553,89.646839,27.4315666969,89.6403752994
746,Dechencholing,132,Yangchenphu HSS,27,27.466553,89.646839,27.5326052807,89.6425383727
747,Gangchey,132,Yangchenphu HSS,1,27.466553,89.646839,27.4177850318,89.6418826587
748,Gidakom,132,Yangchenphu HSS,8,27.466553,89.646839,27.404767,89.569741
749,Hejo,132,Yangchenphu HSS,10,27.466553,89.646839,27.50077888,89.6336932565
750,Jungshina,132,Yangchenphu HSS,14,27.466553,89.646839,27.5107091633,89.6341291296
751,Kabisa,132,Yangchenphu HSS,8,27.466553,89.646839,27.5490698811,89.6542996104
752,Kawangjangsa,132,Yangchenphu HSS,9,27.466553,89.646839,27.4855720912,89.6302952398
753,Khasadrapchu,132,Yangchenphu HSS,10,27.466553,89.646839,27.386985,89.584902
754,Langjophakha,132,Yangchenphu HSS,29,27.466553,89.646839,27.4958974797,89.6413215052
755,Lubding,132,Yangchenphu HSS,6,27.466553,89.646839,27.4497466283,89.6694540333
756,Motithang,132,Yangchenphu HSS,14,27.466553,89.646839,27.4766506425,89.6197167055
757,Namseyling,132,Yangchenphu HSS,6,27.466553,89.646839,27.404257,89.6064
758,Olakha,132,Yangchenphu HSS,91,27.466553,89.646839,27.4469707462,89.6587524835
759,Pamtsho,132,Yangchenphu HSS,2,27.466553,89.646839,27.5107091633,89.6341291296
760,Ramtokto,132,Yangchenphu HSS,6,27.466553,89.646839,27.416321,89.622819
761,RTC,132,Yangchenphu HSS,7,27.466553,89.646839,27.4034984778,89.6566570452
762,Samtenling,132,Yangchenphu HSS,14,27.466553,89.646839,27.50077888,89.6336932565
763,Serbithang,132,Yangchenphu HSS,7,27.466553,89.646839,27.4202951523,89.6559116068
764,Simtokha,132,Yangchenphu HSS,29,27.466553,89.646839,27.4344083978,89.6678739051
765,Taba,132,Yangchenphu HSS,20,27.466553,89.646839,27.5129062519,89.6451777064
766,Tshalumarphey,132,Yangchenphu HSS,7,27.466553,89.646839,27.4377037677,89.6555866401
767,Yangchenphug,132,Yangchenphu HSS,42,27.466553,89.646839,27.467397,89.6467373768
768,Yoselpang,132,Yangchenphu HSS,4,27.466553,89.646839,27.462597,89.705355
769,Zilukha,132,Yangchenphu HSS,9,27.466553,89.646839,27.4855720912,89.6302952398
770,Babesa,133,Zilnoen Namgyelling LSS,25,27.462297,89.641859,27.4291816677,89.6472096023
771,Begana,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.5718908596,89.6357002125
772,Bjemina,133,Zilnoen Namgyelling LSS,2,27.462297,89.641859,27.402968,89.570704
773,Changangkha,133,Zilnoen Namgyelling LSS,12,27.462297,89.641859,27.4724539904,89.6308464685
774,Changbangdu,133,Zilnoen Namgyelling LSS,12,27.462297,89.641859,27.4513917224,89.6472442834
775,Changgidaphu,133,Zilnoen Namgyelling LSS,90,27.462297,89.641859,27.4599353896,89.6333761155
776,Changjalu,133,Zilnoen Namgyelling LSS,11,27.462297,89.641859,27.4469707462,89.6587524835
777,Changzamtog,133,Zilnoen Namgyelling LSS,446,27.462297,89.641859,27.4611489703,89.641853715
778,Chanjiji,133,Zilnoen Namgyelling LSS,20,27.462297,89.641859,27.4555043578,89.6529220173
779,Core,133,Zilnoen Namgyelling LSS,67,27.462297,89.641859,27.4733136477,89.6382533581
780,Dechencholing,133,Zilnoen Namgyelling LSS,4,27.462297,89.641859,27.5326052807,89.6425383727
781,Dzong,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.4883002592,89.635544727
782,Hejo,133,Zilnoen Namgyelling LSS,2,27.462297,89.641859,27.50077888,89.6336932565
783,Jungshina,133,Zilnoen Namgyelling LSS,8,27.462297,89.641859,27.5107091633,89.6341291296
784,Kabisa,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.5490698811,89.6542996104
785,Kawangjangsa,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.4855720912,89.6302952398
786,Langjophakha,133,Zilnoen Namgyelling LSS,11,27.462297,89.641859,27.4958974797,89.6413215052
787,Motithang,133,Zilnoen Namgyelling LSS,4,27.462297,89.641859,27.4766506425,89.6197167055
788,Namseyling,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.404257,89.6064
789,Olakha,133,Zilnoen Namgyelling LSS,13,27.462297,89.641859,27.4469707462,89.6587524835
790,Pamtsho,133,Zilnoen Namgyelling LSS,4,27.462297,89.641859,27.5107091633,89.6341291296
791,Ramtokto,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.416321,89.622819
792,RTC,133,Zilnoen Namgyelling LSS,2,27.462297,89.641859,27.4034984778,89.6566570452
793,Samtenling,133,Zilnoen Namgyelling LSS,32,27.462297,89.641859,27.50077888,89.6336932565
794,Simtokha,133,Zilnoen Namgyelling LSS,15,27.462297,89.641859,27.4344083978,89.6678739051
795,Taba,133,Zilnoen Namgyelling LSS,3,27.462297,89.641859,27.5129062519,89.6451777064
796,Tshalumarphey,133,Zilnoen Namgyelling LSS,1,27.462297,89.641859,27.4377037677,89.6555866401
797,Yangchenphug,133,Zilnoen Namgyelling LSS,19,27.462297,89.641859,27.467397,89.6467373768
798,Zilukha,133,Zilnoen Namgyelling LSS,4,27.462297,89.641859,27.4855720912,89.6302952398
799,Babesa,134,Zilukha MSS,17,27.48831,89.63018,27.4291816677,89.6472096023
800,Begana,134,Zilukha MSS,19,27.48831,89.63018,27.5718908596,89.6357002125
801,Changangkha,134,Zilukha MSS,22,27.48831,89.63018,27.4724539904,89.6308464685
802,Changbangdu,134,Zilukha MSS,3,27.48831,89.63018,27.4513917224,89.6472442834
803,Changgidaphu,134,Zilukha MSS,3,27.48831,89.63018,27.4599353896,89.6333761155
804,Changjalu,134,Zilukha MSS,8,27.48831,89.63018,27.4469707462,89.6587524835
805,Changzamtog,134,Zilukha MSS,7,27.48831,89.63018,27.4611489703,89.641853715
806,Chanjiji,134,Zilukha MSS,14,27.48831,89.63018,27.4555043578,89.6529220173
807,Core,134,Zilukha MSS,21,27.48831,89.63018,27.4733136477,89.6382533581
808,Dechencholing,134,Zilukha MSS,22,27.48831,89.63018,27.5326052807,89.6425383727
809,Dzong,134,Zilukha MSS,3,27.48831,89.63018,27.4883002592,89.635544727
810,Hejo,134,Zilukha MSS,224,27.48831,89.63018,27.50077888,89.6336932565
811,Jungshina,134,Zilukha MSS,193,27.48831,89.63018,27.5107091633,89.6341291296
812,Kabisa,134,Zilukha MSS,4,27.48831,89.63018,27.5490698811,89.6542996104
813,Kawangjangsa,134,Zilukha MSS,27,27.48831,89.63018,27.4855720912,89.6302952398
814,Khasadrapchu,134,Zilukha MSS,2,27.48831,89.63018,27.386985,89.584902
815,Langjophakha,134,Zilukha MSS,107,27.48831,89.63018,27.4958974797,89.6413215052
816,Motithang,134,Zilukha MSS,34,27.48831,89.63018,27.4766506425,89.6197167055
817,Olakha,134,Zilukha MSS,10,27.48831,89.63018,27.4469707462,89.6587524835
818,Pamtsho,134,Zilukha MSS,89,27.48831,89.63018,27.5107091633,89.6341291296
819,Ramtokto,134,Zilukha MSS,3,27.48831,89.63018,27.416321,89.622819
820,Samtenling,134,Zilukha MSS,113,27.48831,89.63018,27.50077888,89.6336932565
821,Serbithang,134,Zilukha MSS,2,27.48831,89.63018,27.4202951523,89.6559116068
822,Simtokha,134,Zilukha MSS,8,27.48831,89.63018,27.4344083978,89.6678739051
823,Taba,134,Zilukha MSS,24,27.48831,89.63018,27.5129062519,89.6451777064
824,Tshalumarphey,134,Zilukha MSS,1,27.48831,89.63018,27.4377037677,89.6555866401
825,Yangchenphug,134,Zilukha MSS,8,27.48831,89.63018,27.467397,89.6467373768
826,Zilukha,134,Zilukha MSS,306,27.48831,89.63018,27.4855720912,89.6302952398